ATP,Tournament,Tournament_Int,Date,Series,Series_Int,Court,Court_Int,Surface,Surface_Int,Round,Round_Int,Best_of,Winner,Winner_Int,Player1,Player1_Int,Player2,Player2_Int,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds,Player1_Implied_Prob,Player2_Implied_Prob
57,RakutenJapanOpenTennisChampionships,1.0218,41186,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,TursunovD.,6.0683,TursunovD.,6.0683,ItoT.,6.5484,117,66,1.42,2.77,0.7042,0.361
57,RakutenJapanOpenTennisChampionships,1.0218,41187,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,RaonicM.,6.0616,TipsarevicJ.,6.5461,RaonicM.,6.0616,9,15,2.03,1.75,0.4926,0.5714
57,RakutenJapanOpenTennisChampionships,1.0218,41187,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,MurrayA.,6.2537,MurrayA.,6.2537,WawrinkaS.,6.9056,3,16,1.12,6.1,0.8929,0.1639
57,RakutenJapanOpenTennisChampionships,1.0218,41187,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,BaghdatisM.,6.1131,TursunovD.,6.0683,BaghdatisM.,6.1131,117,46,2.69,1.45,0.3717,0.6897
57,RakutenJapanOpenTennisChampionships,1.0218,41187,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,NishikoriK.,6.1257,NishikoriK.,6.1257,BerdychT.,6.2517,17,6,3.08,1.36,0.3247,0.7353
57,RakutenJapanOpenTennisChampionships,1.0218,41188,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,RaonicM.,6.0616,MurrayA.,6.2537,RaonicM.,6.0616,3,15,1.26,3.83,0.7937,0.2611
57,RakutenJapanOpenTennisChampionships,1.0218,41188,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,NishikoriK.,6.1257,NishikoriK.,6.1257,BaghdatisM.,6.1131,17,46,1.53,2.46,0.6536,0.4065
57,RakutenJapanOpenTennisChampionships,1.0218,41189,ATP500,2.6486,Outdoor,3.6494,Hard,4.4983,TheFinal,5.3011,3,NishikoriK.,6.1257,RaonicM.,6.0616,NishikoriK.,6.1257,15,17,1.56,2.4,0.641,0.4167
58,ShanghaiMasters,1.6838,41189,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,VerdascoF.,6.682,VerdascoF.,6.682,SoedaG.,6.7033,23,55,1.3,3.43,0.7692,0.2915
58,ShanghaiMasters,1.6838,41189,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,KohlschreiberP.,6.5159,HarrisonR.,6.4046,KohlschreiberP.,6.5159,54,19,2.74,1.43,0.365,0.6993
58,ShanghaiMasters,1.6838,41189,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,KlizanM.,6.3104,KlizanM.,6.3104,BellucciT.,6.3644,34,39,1.75,2.03,0.5714,0.4926
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,PaireB.,6.3788,PetzschnerP.,6.7333,PaireB.,6.3788,100,52,2.15,1.67,0.4651,0.5988
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DimitrovG.,6.5157,DimitrovG.,6.5157,AndujarP.,6.2244,56,40,1.34,3.18,0.7463,0.3145
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,QuerreyS.,6.4965,LiZ.,6.9354,QuerreyS.,6.4965,380,22,13.24,1.02,0.0755,0.9804
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,RobredoT.,6.4823,RobredoT.,6.4823,BogomolovA.,6.8736,116,94,1.66,2.17,0.6024,0.4608
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,CilicM.,6.22,KubotL.,6.9022,CilicM.,6.22,72,16,4.59,1.19,0.2179,0.8403
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,AndersonK.,6.8322,AndersonK.,6.8322,NieminenJ.,6.4466,38,37,1.58,2.31,0.6329,0.4329
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SeppiA.,6.5043,BerrerM.,6.6319,SeppiA.,6.5043,119,26,2.85,1.4,0.3509,0.7143
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,GasquetR.,6.4138,GasquetR.,6.4138,BakerB.,6.2957,13,61,1.2,4.44,0.8333,0.2252
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,DolgopolovO.,6.8643,ChardyJ.,6.2796,DolgopolovO.,6.8643,31,20,2.32,1.58,0.431,0.6329
58,ShanghaiMasters,1.6838,41190,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,HaasT.,6.2932,HaasT.,6.2932,AlmagroN.,6.1043,21,11,1.94,1.81,0.5155,0.5525
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,WawrinkaS.,6.9056,RamosA.,6.7634,WawrinkaS.,6.9056,46,17,6.01,1.12,0.1664,0.8929
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,MayerF.,6.3664,MayerF.,6.3664,TomicB.,6.5792,25,43,1.46,2.64,0.6849,0.3788
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,IstominD.,6.8624,BerlocqC.,6.8182,IstominD.,6.8624,49,44,3.17,1.34,0.3155,0.7463
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,NishikoriK.,6.1257,NishikoriK.,6.1257,WuD.,6.1917,15,179,1.04,10.79,0.9615,0.0927
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,TroickiV.,6.8786,YouzhnyM.,6.6727,TroickiV.,6.8786,30,32,1.38,2.97,0.7246,0.3367
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,LopezF.,6.8842,LopezF.,6.8842,FallaA.,6.5451,29,53,1.47,2.63,0.6803,0.3802
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,SimonG.,6.6845,MelzerJ.,6.8466,SimonG.,6.6845,35,18,3.78,1.26,0.2646,0.7937
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,RaonicM.,6.0616,RaonicM.,6.0616,MatosevicM.,6.5974,14,60,1.15,5.22,0.8696,0.1916
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,BaghdatisM.,6.1131,FogniniF.,6.7763,BaghdatisM.,6.1131,45,36,3.11,1.35,0.3215,0.7407
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,LuY.H.,6.452,LuY.H.,6.452,ZhangZ.,6.1374,62,154,1.27,3.62,0.7874,0.2762
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,1stRound,5.1257,3,StepanekR.,6.7437,HewittL.,6.8946,StepanekR.,6.7437,105,41,2.19,1.65,0.4566,0.6061
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,IsnerJ.,6.2262,IsnerJ.,6.2262,AndersonK.,6.8322,12,38,1.49,2.55,0.6711,0.3922
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,CilicM.,6.22,KlizanM.,6.3104,CilicM.,6.22,34,16,3.21,1.34,0.3115,0.7463
58,ShanghaiMasters,1.6838,41191,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,VerdascoF.,6.682,VerdascoF.,6.682,MonacoJ.,6.1439,23,10,2.38,1.56,0.4202,0.641
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,LopezF.,6.8842,KohlschreiberP.,6.5159,LopezF.,6.8842,19,29,1.52,2.49,0.6579,0.4016
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,QuerreyS.,6.4965,QuerreyS.,6.4965,NishikoriK.,6.1257,22,15,1.98,1.79,0.5051,0.5587
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,BerdychT.,6.2517,SeppiA.,6.5043,BerdychT.,6.2517,26,7,5.74,1.13,0.1742,0.885
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,BaghdatisM.,6.1131,BaghdatisM.,6.1131,RaonicM.,6.0616,36,14,2.86,1.41,0.3497,0.7092
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,WawrinkaS.,6.9056,IstominD.,6.8624,WawrinkaS.,6.9056,44,17,3.32,1.32,0.3012,0.7576
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,DjokovicN.,6.9457,DjokovicN.,6.9457,DimitrovG.,6.5157,2,56,1.02,14.73,0.9804,0.0679
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,TsongaJ.W.,6.9188,PaireB.,6.3788,TsongaJ.W.,6.9188,52,6,7.27,1.09,0.1376,0.9174
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,MurrayA.,6.2537,MurrayA.,6.2537,MayerF.,6.3664,3,25,1.07,8.24,0.9346,0.1214
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,DolgopolovO.,6.8643,SimonG.,6.6845,DolgopolovO.,6.8643,18,20,1.7,2.1,0.5882,0.4762
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,StepanekR.,6.7437,StepanekR.,6.7437,GasquetR.,6.4138,41,13,3.29,1.32,0.304,0.7576
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,HaasT.,6.2932,RobredoT.,6.4823,HaasT.,6.2932,116,21,3.28,1.32,0.3049,0.7576
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,TipsarevicJ.,6.5461,TipsarevicJ.,6.5461,TroickiV.,6.8786,9,32,1.23,4.02,0.813,0.2488
58,ShanghaiMasters,1.6838,41192,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,2ndRound,5.2511,3,FedererR.,6.9997,LuY.H.,6.452,FedererR.,6.9997,62,1,14.72,1.02,0.0679,0.9804
58,ShanghaiMasters,1.6838,41193,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,3,BerdychT.,6.2517,BerdychT.,6.2517,QuerreyS.,6.4965,7,22,1.26,3.79,0.7937,0.2639
58,ShanghaiMasters,1.6838,41193,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,3,TsongaJ.W.,6.9188,BaghdatisM.,6.1131,TsongaJ.W.,6.9188,36,6,3.53,1.29,0.2833,0.7752
58,ShanghaiMasters,1.6838,41193,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,3,DjokovicN.,6.9457,DjokovicN.,6.9457,LopezF.,6.8842,2,29,1.02,14.13,0.9804,0.0708
58,ShanghaiMasters,1.6838,41193,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,3,StepanekR.,6.7437,IsnerJ.,6.2262,StepanekR.,6.7437,12,41,1.53,2.46,0.6536,0.4065
58,ShanghaiMasters,1.6838,41193,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,3,MurrayA.,6.2537,MurrayA.,6.2537,DolgopolovO.,6.8643,3,20,1.11,6.39,0.9009,0.1565
58,ShanghaiMasters,1.6838,41193,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,3,CilicM.,6.22,VerdascoF.,6.682,CilicM.,6.22,23,16,2.13,1.69,0.4695,0.5917
58,ShanghaiMasters,1.6838,41193,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,3,FedererR.,6.9997,FedererR.,6.9997,WawrinkaS.,6.9056,1,17,1.07,8.45,0.9346,0.1183
58,ShanghaiMasters,1.6838,41193,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,3rdRound,5.1351,3,HaasT.,6.2932,TipsarevicJ.,6.5461,HaasT.,6.2932,9,21,1.55,2.42,0.6452,0.4132
58,ShanghaiMasters,1.6838,41194,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,BerdychT.,6.2517,BerdychT.,6.2517,TsongaJ.W.,6.9188,7,6,1.71,2.09,0.5848,0.4785
58,ShanghaiMasters,1.6838,41194,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,MurrayA.,6.2537,StepanekR.,6.7437,MurrayA.,6.2537,41,3,8.45,1.07,0.1183,0.9346
58,ShanghaiMasters,1.6838,41194,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,DjokovicN.,6.9457,DjokovicN.,6.9457,HaasT.,6.2932,2,21,1.06,8.87,0.9434,0.1127
58,ShanghaiMasters,1.6838,41194,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,Quarterfinals,5.6489,3,FedererR.,6.9997,CilicM.,6.22,FedererR.,6.9997,16,1,6.1,1.12,0.1639,0.8929
58,ShanghaiMasters,1.6838,41195,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,DjokovicN.,6.9457,DjokovicN.,6.9457,BerdychT.,6.2517,2,7,1.16,5.1,0.8621,0.1961
58,ShanghaiMasters,1.6838,41195,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,Semifinals,5.2101,3,MurrayA.,6.2537,FedererR.,6.9997,MurrayA.,6.2537,1,3,1.78,2,0.5618,0.5
58,ShanghaiMasters,1.6838,41196,Masters1000,2.2574,Outdoor,3.6494,Hard,4.4983,TheFinal,5.3011,3,DjokovicN.,6.9457,DjokovicN.,6.9457,MurrayA.,6.2537,2,3,1.55,2.44,0.6452,0.4098
59,KremlinCup,1.592,41197,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,RosolL.,6.232,GimenoTraverD.,6.2848,RosolL.,6.232,66,88,2.27,1.6,0.4405,0.625
59,KremlinCup,1.592,41197,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,IstominD.,6.8624,IstominD.,6.8624,PhauB.,6.7303,43,83,1.28,3.55,0.7813,0.2817
59,KremlinCup,1.592,41197,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,ItoT.,6.5484,BautistaR.,6.3173,ItoT.,6.5484,76,63,1.46,2.64,0.6849,0.3788
59,KremlinCup,1.592,41197,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,JaziriM.,6.3526,JaziriM.,6.3526,RamR.,6.1508,112,94,1.77,2,0.565,0.5
59,KremlinCup,1.592,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,KravchukK.,6.0762,KorolevE.,6.8579,KravchukK.,6.0762,248,253,1.44,2.7,0.6944,0.3704
59,KremlinCup,1.592,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,SijslingI.,6.7473,SijslingI.,6.7473,BerrerM.,6.6319,77,110,1.85,1.9,0.5405,0.5263
59,KremlinCup,1.592,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,BerlocqC.,6.8182,KuznetsovAn.,6.718,BerlocqC.,6.8182,73,52,1.55,2.39,0.6452,0.4184
59,KremlinCup,1.592,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,BogomolovA.,6.8736,BogomolovA.,6.8736,DavydenkoN.,6.9995,96,40,3.19,1.33,0.3135,0.7519
59,KremlinCup,1.592,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,JanowiczJ.,6.1441,BeckerB.,6.9841,JanowiczJ.,6.1441,80,74,2.39,1.55,0.4184,0.6452
59,KremlinCup,1.592,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,KarlovicI.,6.975,KarlovicI.,6.975,BolelliS.,6.1572,130,79,1.44,2.68,0.6944,0.3731
59,KremlinCup,1.592,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,CipollaF.,6.9487,GabashviliT.,6.5391,CipollaF.,6.9487,168,85,1.99,1.77,0.5025,0.565
59,KremlinCup,1.592,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,RogerVasselinE.,6.8074,RogerVasselinE.,6.8074,DonskoyE.,6.0116,116,127,1.55,2.4,0.6452,0.4167
59,KremlinCup,1.592,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,ItoT.,6.5484,KravchukK.,6.0762,ItoT.,6.5484,253,63,2.2,1.64,0.4545,0.6098
59,KremlinCup,1.592,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,RosolL.,6.232,RosolL.,6.232,IstominD.,6.8624,88,43,2.47,1.52,0.4049,0.6579
59,KremlinCup,1.592,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,JaziriM.,6.3526,TroickiV.,6.8786,JaziriM.,6.3526,29,112,1.19,4.49,0.8403,0.2227
59,KremlinCup,1.592,41200,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,JanowiczJ.,6.1441,JanowiczJ.,6.1441,BerlocqC.,6.8182,74,52,1.5,2.54,0.6667,0.3937
59,KremlinCup,1.592,41200,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,SeppiA.,6.5043,SijslingI.,6.7473,SeppiA.,6.5043,77,25,2.46,1.53,0.4065,0.6536
59,KremlinCup,1.592,41200,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,BellucciT.,6.3644,BellucciT.,6.3644,CipollaF.,6.9487,41,85,1.6,2.27,0.625,0.4405
59,KremlinCup,1.592,41200,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,RogerVasselinE.,6.8074,DolgopolovO.,6.8643,RogerVasselinE.,6.8074,21,116,1.39,2.88,0.7194,0.3472
59,KremlinCup,1.592,41200,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,KarlovicI.,6.975,KarlovicI.,6.975,BogomolovA.,6.8736,130,96,1.6,2.29,0.625,0.4367
59,KremlinCup,1.592,41201,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,JaziriM.,6.3526,RosolL.,6.232,JaziriM.,6.3526,88,112,1.44,2.71,0.6944,0.369
59,KremlinCup,1.592,41201,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,KarlovicI.,6.975,KarlovicI.,6.975,RogerVasselinE.,6.8074,130,116,1.65,2.2,0.6061,0.4545
59,KremlinCup,1.592,41201,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,SeppiA.,6.5043,ItoT.,6.5484,SeppiA.,6.5043,63,25,4.85,1.17,0.2062,0.8547
59,KremlinCup,1.592,41201,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,BellucciT.,6.3644,BellucciT.,6.3644,JanowiczJ.,6.1441,41,74,1.79,1.98,0.5587,0.5051
59,KremlinCup,1.592,41202,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Semifinals,5.2101,3,SeppiA.,6.5043,JaziriM.,6.3526,SeppiA.,6.5043,112,25,4.85,1.17,0.2062,0.8547
59,KremlinCup,1.592,41202,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Semifinals,5.2101,3,BellucciT.,6.3644,BellucciT.,6.3644,KarlovicI.,6.975,41,130,2.12,1.69,0.4717,0.5917
59,KremlinCup,1.592,41203,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,TheFinal,5.3011,3,SeppiA.,6.5043,BellucciT.,6.3644,SeppiA.,6.5043,41,25,2.62,1.47,0.3817,0.6803
60,StockholmOpen,1.8149,41197,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,YouzhnyM.,6.6727,YouzhnyM.,6.6727,BakerB.,6.2957,27,56,1.26,3.76,0.7937,0.266
60,StockholmOpen,1.8149,41197,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,NieminenJ.,6.4466,KamkeT.,6.5827,NieminenJ.,6.4466,68,39,2.92,1.38,0.3425,0.7246
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,FallaA.,6.5451,FallaA.,6.5451,HajekJ.,6.3848,54,108,1.26,3.68,0.7937,0.2717
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,ZoppJ.,6.6794,AndujarP.,6.2244,ZoppJ.,6.6794,42,87,2.3,1.59,0.4348,0.6289
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,StakhovskyS.,6.0678,StakhovskyS.,6.0678,MertensY.,6.7142,92,208,1.43,2.72,0.6993,0.3676
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,LopezF.,6.8842,MathieuP.H.,6.4052,LopezF.,6.8842,100,34,2.46,1.52,0.4065,0.6579
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,BerankisR.,6.8112,BerankisR.,6.8112,RamosA.,6.7634,95,48,1.51,2.49,0.6623,0.4016
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,SoedaG.,6.7033,TeixeiraM.,6.5571,SoedaG.,6.7033,224,57,2.47,1.52,0.4049,0.6579
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,BaghdatisM.,6.1131,BaghdatisM.,6.1131,GoffinD.,6.2789,33,45,1.48,2.61,0.6757,0.3831
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,CopilM.,6.2261,DelbonisF.,6.4652,CopilM.,6.2261,134,178,2.53,1.5,0.3953,0.6667
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,HewittL.,6.8946,HewittL.,6.8946,AndersonK.,6.8322,102,38,2.87,1.4,0.3484,0.7143
60,StockholmOpen,1.8149,41198,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,1stRound,5.1257,3,RosenholmP.,6.7337,MonfilsG.,6.3909,RosenholmP.,6.7337,47,436,1.03,12.23,0.9709,0.0818
60,StockholmOpen,1.8149,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,BerankisR.,6.8112,BerankisR.,6.8112,MayerF.,6.3664,95,28,2.55,1.49,0.3922,0.6711
60,StockholmOpen,1.8149,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,AlmagroN.,6.1043,CopilM.,6.2261,AlmagroN.,6.1043,178,12,3.77,1.25,0.2653,0.8
60,StockholmOpen,1.8149,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,HewittL.,6.8946,HewittL.,6.8946,NieminenJ.,6.4466,102,39,2.25,1.61,0.4444,0.6211
60,StockholmOpen,1.8149,41199,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,YouzhnyM.,6.6727,RosenholmP.,6.7337,YouzhnyM.,6.6727,436,27,9.76,1.05,0.1025,0.9524
60,StockholmOpen,1.8149,41200,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,BaghdatisM.,6.1131,BaghdatisM.,6.1131,FallaA.,6.5451,33,54,1.16,5.05,0.8621,0.198
60,StockholmOpen,1.8149,41200,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,StakhovskyS.,6.0678,LopezF.,6.8842,StakhovskyS.,6.0678,34,92,1.39,2.9,0.7194,0.3448
60,StockholmOpen,1.8149,41200,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,BerdychT.,6.2517,BerdychT.,6.2517,ZoppJ.,6.6794,6,87,1.04,10.83,0.9615,0.0923
60,StockholmOpen,1.8149,41200,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,2ndRound,5.2511,3,TsongaJ.W.,6.9188,SoedaG.,6.7033,TsongaJ.W.,6.9188,57,7,10.5,1.04,0.0952,0.9615
60,StockholmOpen,1.8149,41201,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,BaghdatisM.,6.1131,BaghdatisM.,6.1131,BerankisR.,6.8112,33,95,1.22,4.1,0.8197,0.2439
60,StockholmOpen,1.8149,41201,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,AlmagroN.,6.1043,HewittL.,6.8946,AlmagroN.,6.1043,102,12,2.91,1.39,0.3436,0.7194
60,StockholmOpen,1.8149,41201,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,TsongaJ.W.,6.9188,TsongaJ.W.,6.9188,StakhovskyS.,6.0678,7,92,1.14,5.33,0.8772,0.1876
60,StockholmOpen,1.8149,41201,ATP250,2.9693,Indoor,3.2579,Hard,4.4983,Quarterfinals,5.6489,3,BerdychT.,6.2517,YouzhnyM.,6.6727,BerdychT.,6.2517,27,6,3.79,1.26,0.2639,0.7937
