match_id,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
m_2017_A_67,2nd Round,1/18/2017,3.86,37.5,33.8,Australian Open,2017,135
m_2017_A_68,2nd Round,1/18/2017,4.03,36.1,50,Australian Open,2017,250
m_2017_A_69,2nd Round,1/18/2017,4.31,36.8,41.7,Australian Open,2017,125
m_2017_A_70,2nd Round,1/18/2017,3.83,36.8,37,Australian Open,2017,111
m_2017_A_71,2nd Round,1/18/2017,4.93,43.4,45.4,Australian Open,2017,227
m_2017_A_72,2nd Round,1/18/2017,3.73,34.5,41,Australian Open,2017,123
m_2017_A_73,2nd Round,1/18/2017,4.22,39.3,38,Australian Open,2017,152
m_2017_A_74,2nd Round,1/18/2017,4.32,34.3,36,Australian Open,2017,108
m_2017_A_75,2nd Round,1/18/2017,3.42,35.3,37.6,Australian Open,2017,188
m_2017_A_76,2nd Round,1/18/2017,4.54,42,44.3,Australian Open,2017,177
m_2017_A_77,2nd Round,1/18/2017,4.62,36.9,44.7,Australian Open,2017,134
m_2017_A_78,2nd Round,1/18/2017,4.35,40.3,50,Australian Open,2017,200
m_2017_A_79,2nd Round,1/18/2017,4.17,43,32,Australian Open,2017,96
m_2017_A_80,2nd Round,1/19/2017,5,44.1,35,Australian Open,2017,105
m_2017_A_81,2nd Round,1/19/2017,4.08,37.9,35.3,Australian Open,2017,106
m_2017_A_82,2nd Round,1/19/2017,4.11,39.2,37,Australian Open,2017,111
m_2017_A_83,2nd Round,1/19/2017,4,38.9,32,Australian Open,2017,96
m_2017_A_84,2nd Round,1/19/2017,4.96,39.7,43,Australian Open,2017,129
m_2017_A_85,2nd Round,1/19/2017,4.22,42.4,39,Australian Open,2017,156
m_2017_A_86,2nd Round,1/19/2017,4.61,38,41.5,Australian Open,2017,166
m_2017_A_87,2nd Round,1/19/2017,5.33,45.6,57.6,Australian Open,2017,288
m_2017_A_88,2nd Round,1/19/2017,3.84,38,39.7,Australian Open,2017,119
m_2017_A_89,2nd Round,1/19/2017,4.16,39.2,34.7,Australian Open,2017,104
m_2017_A_90,2nd Round,1/19/2017,3.63,32.4,29,Australian Open,2017,116
m_2017_A_91,2nd Round,1/19/2017,4,39.1,40,Australian Open,2017,120
m_2017_A_92,2nd Round,1/19/2017,4.3,38.2,38.7,Australian Open,2017,116
m_2017_A_93,2nd Round,1/19/2017,4.24,37.1,41.6,Australian Open,2017,208
m_2017_A_94,2nd Round,1/19/2017,4.41,41.4,40.8,Australian Open,2017,163
m_2017_A_95,2nd Round,1/19/2017,5.28,44.5,44,Australian Open,2017,132
m_2017_A_96,3rd Round,1/20/2017,4.25,42.8,46.8,Australian Open,2017,187
m_2017_A_97,3rd Round,1/20/2017,4.73,39.8,53.3,Australian Open,2017,213
m_2017_A_98,3rd Round,1/20/2017,4.41,40.1,35.3,Australian Open,2017,141
m_2017_A_99,3rd Round,1/20/2017,4.11,38.2,38,Australian Open,2017,152
m_2017_A_100,3rd Round,1/20/2017,4.25,41.3,39.7,Australian Open,2017,119
m_2017_A_101,3rd Round,1/20/2017,4.67,40.6,56,Australian Open,2017,168
m_2017_A_102,3rd Round,1/20/2017,4.37,43.2,43.7,Australian Open,2017,131
m_2017_A_103,3rd Round,1/20/2017,3.21,35.8,30,Australian Open,2017,90
m_2017_A_104,3rd Round,1/21/2017,3.22,36.3,29,Australian Open,2017,87
m_2017_A_105,3rd Round,1/21/2017,3.86,36.1,35.8,Australian Open,2017,143
m_2017_A_106,3rd Round,1/21/2017,5.26,43.6,60.5,Australian Open,2017,242
m_2017_A_107,3rd Round,1/21/2017,4.31,42.5,41.4,Australian Open,2017,207
m_2017_A_108,3rd Round,1/21/2017,5.1,45.7,49,Australian Open,2017,245
m_2017_A_109,3rd Round,1/21/2017,4.05,41.8,38.5,Australian Open,2017,154
m_2017_A_110,3rd Round,1/21/2017,3.71,39,38.3,Australian Open,2017,115
m_2017_A_111,3rd Round,1/21/2017,4.52,41.4,40.7,Australian Open,2017,122
m_2017_A_112,4th Round,1/22/2017,5.07,45.3,53.3,Australian Open,2017,213
m_2017_A_113,4th Round,1/22/2017,4.53,38.7,54.3,Australian Open,2017,163
m_2017_A_114,4th Round,1/22/2017,4.33,39.2,43.3,Australian Open,2017,173
m_2017_A_115,4th Round,1/22/2017,4.23,39,40.6,Australian Open,2017,203
m_2017_A_116,4th Round,1/23/2017,4.08,38.7,40.8,Australian Open,2017,163
m_2017_A_117,4th Round,1/23/2017,4.11,42.8,36,Australian Open,2017,144
m_2017_A_118,4th Round,1/23/2017,4.5,42.8,42.8,Australian Open,2017,171
m_2017_A_119,4th Round,1/23/2017,4.61,45.5,43.8,Australian Open,2017,175
m_2017_A_120,Quarterfinals,1/24/2017,4.32,41.7,44.7,Australian Open,2017,134
m_2017_A_121,Quarterfinals,1/24/2017,3.41,31.4,30.7,Australian Open,2017,92
m_2017_A_122,Quarterfinals,1/25/2017,4.89,41.7,44,Australian Open,2017,132
m_2017_A_123,Quarterfinals,1/25/2017,5.13,46.4,54.7,Australian Open,2017,164
m_2017_A_124,Semifinals,1/26/2017,3.91,39.7,36.8,Australian Open,2017,184
m_2017_A_125,Semifinals,1/27/2017,5.38,48.7,59.2,Australian Open,2017,296
m_2017_A_126,The Final,1/29/2017,4.93,45.1,43.4,Australian Open,2017,217
m_2016_A_0,1st Round,1/18/2016,4.09,35.7,43.7,Australian Open,2016,131
m_2016_A_1,1st Round,1/18/2016,4.11,39.7,39,Australian Open,2016,156
m_2016_A_2,1st Round,1/18/2016,4.27,36.5,38.4,Australian Open,2016,192
m_2016_A_3,1st Round,1/18/2016,3.69,37.1,36,Australian Open,2016,144
m_2016_A_4,1st Round,1/18/2016,4.11,39.9,38.3,Australian Open,2016,115
m_2016_A_5,1st Round,1/18/2016,3.5,35.5,30.3,Australian Open,2016,91
m_2016_A_6,1st Round,1/18/2016,4.43,43.3,46.5,Australian Open,2016,186
m_2016_A_7,1st Round,1/18/2016,4.12,40.4,51.5,Australian Open,2016,103
m_2016_A_8,1st Round,1/18/2016,4.12,41,43.3,Australian Open,2016,173
m_2016_A_9,1st Round,1/18/2016,4.03,35.5,36.3,Australian Open,2016,145
m_2016_A_10,1st Round,1/18/2016,3.93,41,35.3,Australian Open,2016,106
m_2016_A_11,1st Round,1/18/2016,4.5,37.3,47.3,Australian Open,2016,189
m_2016_A_12,1st Round,1/18/2016,4.12,36.3,43.3,Australian Open,2016,173
m_2016_A_13,1st Round,1/18/2016,4.3,39.5,43,Australian Open,2016,129
m_2016_A_14,1st Round,1/18/2016,4.28,40.7,41.8,Australian Open,2016,167
m_2016_A_15,1st Round,1/18/2016,4.12,40.4,34.3,Australian Open,2016,103
m_2016_A_16,1st Round,1/18/2016,4.4,41.8,41.4,Australian Open,2016,207
m_2016_A_17,1st Round,1/18/2016,4.26,43.7,38.3,Australian Open,2016,115
m_2016_A_18,1st Round,1/18/2016,3.6,34.1,27,Australian Open,2016,54
m_2016_A_19,1st Round,1/18/2016,3.76,33.7,32,Australian Open,2016,128
m_2016_A_20,1st Round,1/18/2016,3.38,33.1,33.8,Australian Open,2016,135
m_2016_A_21,1st Round,1/18/2016,4.17,38.8,40.3,Australian Open,2016,121
m_2016_A_22,1st Round,1/18/2016,4.19,35.1,50.3,Australian Open,2016,151
m_2016_A_23,1st Round,1/18/2016,4.57,39.9,50.3,Australian Open,2016,201
m_2016_A_24,1st Round,1/18/2016,4.4,42.2,38.5,Australian Open,2016,154
m_2016_A_25,1st Round,1/18/2016,4.83,42.6,48.3,Australian Open,2016,145
m_2016_A_26,1st Round,1/18/2016,5.12,44,55,Australian Open,2016,220
m_2016_A_27,1st Round,1/18/2016,4.09,39.3,46.3,Australian Open,2016,139
m_2016_A_28,1st Round,1/18/2016,3.13,34.8,24,Australian Open,2016,72
m_2016_A_29,1st Round,1/18/2016,3.25,33.3,30.3,Australian Open,2016,91
m_2016_A_30,1st Round,1/18/2016,4.56,39.6,39.2,Australian Open,2016,196
m_2016_A_31,1st Round,1/18/2016,3.84,40.9,36.5,Australian Open,2016,146
m_2016_A_32,1st Round,1/19/2016,3.66,36.2,39,Australian Open,2016,117
m_2016_A_33,1st Round,1/19/2016,3.95,40,39.5,Australian Open,2016,158
m_2016_A_34,1st Round,1/19/2016,4.32,41.5,54.7,Australian Open,2016,164
m_2016_A_35,1st Round,1/19/2016,3.19,37.1,28.7,Australian Open,2016,86
m_2016_A_36,1st Round,1/19/2016,4.17,32.6,33.3,Australian Open,2016,100
m_2016_A_37,1st Round,1/19/2016,4.35,39.6,56.6,Australian Open,2016,283
m_2016_A_38,1st Round,1/19/2016,4.98,39.7,59.8,Australian Open,2016,239
m_2016_A_39,1st Round,1/19/2016,4.54,36.8,42.3,Australian Open,2016,127
m_2016_A_40,1st Round,1/19/2016,4.69,41.6,56.3,Australian Open,2016,169
m_2016_A_41,1st Round,1/19/2016,4.06,41.8,35.5,Australian Open,2016,142
m_2016_A_42,1st Round,1/19/2016,5.33,46,42.7,Australian Open,2016,128
m_2016_A_43,1st Round,1/19/2016,3.83,37.2,29.3,Australian Open,2016,88
m_2016_A_44,1st Round,1/19/2016,4.13,39.6,37.2,Australian Open,2016,186
m_2016_A_45,1st Round,1/19/2016,5.04,39.5,57.4,Australian Open,2016,287
m_2016_A_46,1st Round,1/19/2016,4,39.8,34,Australian Open,2016,136
m_2016_A_47,1st Round,1/19/2016,5.51,46.6,56.2,Australian Open,2016,281
m_2016_A_48,1st Round,1/19/2016,3.5,35.6,35,Australian Open,2016,105
m_2016_A_49,1st Round,1/19/2016,3.78,36.5,30.3,Australian Open,2016,121
m_2016_A_50,1st Round,1/19/2016,4.03,38.5,41.7,Australian Open,2016,125
m_2016_A_51,1st Round,1/19/2016,3.45,37.8,28.5,Australian Open,2016,114
m_2016_A_52,1st Round,1/19/2016,3.6,39.1,30,Australian Open,2016,90
m_2016_A_53,1st Round,1/19/2016,3.46,34.3,27.7,Australian Open,2016,83
m_2016_A_54,1st Round,1/19/2016,3.91,37.8,33.3,Australian Open,2016,133
m_2016_A_55,1st Round,1/19/2016,4.56,41.5,54.8,Australian Open,2016,219
m_2016_A_56,1st Round,1/19/2016,4.26,41.3,44.8,Australian Open,2016,179
m_2016_A_57,1st Round,1/19/2016,3.43,37.2,32,Australian Open,2016,96
m_2016_A_58,1st Round,1/19/2016,5.03,43.6,49,Australian Open,2016,196
m_2016_A_59,1st Round,1/19/2016,3.93,36.1,43.2,Australian Open,2016,216
m_2016_A_60,1st Round,1/19/2016,3.34,36.6,29.4,Australian Open,2016,147
m_2016_A_61,1st Round,1/19/2016,4.35,40.2,41.8,Australian Open,2016,209
m_2016_A_62,1st Round,1/19/2016,4.77,43.1,47.7,Australian Open,2016,143
m_2016_A_63,1st Round,1/19/2016,4.38,37,46,Australian Open,2016,92
m_2016_A_64,2nd Round,1/20/2016,3.77,39.6,37.7,Australian Open,2016,113
m_2016_A_65,2nd Round,1/20/2016,4.62,41.7,39.3,Australian Open,2016,157
m_2016_A_66,2nd Round,1/20/2016,4.77,42.5,50.6,Australian Open,2016,253
m_2016_A_67,2nd Round,1/20/2016,4.04,36.1,33.7,Australian Open,2016,101
m_2016_A_68,2nd Round,1/20/2016,4.33,38.4,47.6,Australian Open,2016,238
m_2016_A_69,2nd Round,1/20/2016,3.32,33.2,31,Australian Open,2016,93
m_2016_A_70,2nd Round,1/20/2016,3.95,40.8,34,Australian Open,2016,170
m_2016_A_71,2nd Round,1/20/2016,3.92,37.5,32.7,Australian Open,2016,98
m_2016_A_72,2nd Round,1/20/2016,4.45,43.8,46,Australian Open,2016,138
m_2016_A_73,2nd Round,1/20/2016,4.08,42,39.8,Australian Open,2016,159
m_2016_A_74,2nd Round,1/20/2016,3.92,38.5,37.3,Australian Open,2016,149
m_2016_A_75,2nd Round,1/20/2016,3.47,37.5,39.3,Australian Open,2016,118
m_2016_A_76,2nd Round,1/20/2016,3.59,37.4,34.7,Australian Open,2016,104
m_2016_A_77,2nd Round,1/20/2016,3.28,33.7,27.3,Australian Open,2016,82
m_2016_A_78,2nd Round,1/20/2016,3.94,37.6,42,Australian Open,2016,126
m_2016_A_79,2nd Round,1/20/2016,3.7,36.6,33.3,Australian Open,2016,100
m_2016_A_80,2nd Round,1/21/2016,4.24,42,46.7,Australian Open,2016,140
m_2016_A_81,2nd Round,1/21/2016,3.45,38.2,33.3,Australian Open,2016,100
m_2016_A_82,2nd Round,1/21/2016,4.22,40.9,39,Australian Open,2016,156
m_2016_A_83,2nd Round,1/21/2016,4.08,34.4,43.2,Australian Open,2016,216
m_2016_A_84,2nd Round,1/21/2016,4.86,39.3,58.3,Australian Open,2016,175
m_2016_A_85,2nd Round,1/21/2016,4.67,40,54.2,Australian Open,2016,271
m_2016_A_86,2nd Round,1/21/2016,3.96,40.1,30.3,Australian Open,2016,91
m_2016_A_87,2nd Round,1/21/2016,4.23,41.1,42.3,Australian Open,2016,169
m_2016_A_88,2nd Round,1/21/2016,4.41,38,50,Australian Open,2016,150
m_2016_A_89,2nd Round,1/21/2016,3.52,37.7,29.3,Australian Open,2016,88
m_2016_A_90,2nd Round,1/21/2016,4.36,40.6,43.6,Australian Open,2016,218
m_2016_A_91,2nd Round,1/21/2016,3.76,35.9,42.7,Australian Open,2016,128
m_2016_A_92,2nd Round,1/21/2016,4.12,35.3,45.3,Australian Open,2016,136
m_2016_A_93,2nd Round,1/21/2016,4.48,37.6,40.3,Australian Open,2016,121
m_2016_A_94,2nd Round,1/21/2016,5.43,44.5,50.7,Australian Open,2016,152
m_2016_A_95,2nd Round,1/21/2016,4.31,40.2,45.3,Australian Open,2016,181
m_2016_A_96,3rd Round,1/22/2016,4.45,39.6,44.5,Australian Open,2016,178
m_2016_A_97,3rd Round,1/22/2016,4.31,41.5,42,Australian Open,2016,168
m_2016_A_98,3rd Round,1/22/2016,3.88,37.7,44,Australian Open,2016,132
m_2016_A_99,3rd Round,1/22/2016,4.22,38.3,38,Australian Open,2016,152
m_2016_A_100,3rd Round,1/22/2016,4.21,41.8,33.7,Australian Open,2016,101
m_2016_A_101,3rd Round,1/22/2016,4.55,42.5,47,Australian Open,2016,141
m_2016_A_102,3rd Round,1/22/2016,4.56,40.6,51.7,Australian Open,2016,155
m_2016_A_103,3rd Round,1/22/2016,4.08,40.1,36.8,Australian Open,2016,147
m_2016_A_104,3rd Round,1/23/2016,4.12,38.9,43.3,Australian Open,2016,173
m_2016_A_105,3rd Round,1/23/2016,3.89,41.4,35,Australian Open,2016,105
m_2016_A_106,3rd Round,1/23/2016,3.97,36.5,38.3,Australian Open,2016,115
m_2016_A_107,3rd Round,1/23/2016,3.89,40.1,35,Australian Open,2016,105
m_2016_A_108,3rd Round,1/23/2016,3.59,34.7,34.7,Australian Open,2016,104
m_2016_A_109,3rd Round,1/23/2016,3.88,35.8,38.8,Australian Open,2016,155
m_2016_A_110,3rd Round,1/23/2016,4.79,43.9,39.5,Australian Open,2016,158
m_2016_A_111,3rd Round,1/23/2016,4.3,39.7,43,Australian Open,2016,129
m_2016_A_112,4th Round,1/24/2016,4.36,42.3,40.7,Australian Open,2016,122
m_2016_A_113,4th Round,1/24/2016,5.44,44.2,54.4,Australian Open,2016,272
m_2016_A_114,4th Round,1/24/2016,4.38,41.6,39.4,Australian Open,2016,197
m_2016_A_115,4th Round,1/24/2016,3.56,35.6,29.7,Australian Open,2016,89
m_2016_A_116,4th Round,1/25/2016,3.74,38.6,39.3,Australian Open,2016,157
m_2016_A_117,4th Round,1/25/2016,4.48,42,44.8,Australian Open,2016,224
m_2016_A_118,4th Round,1/25/2016,3.84,40.5,41,Australian Open,2016,123
m_2016_A_119,4th Round,1/25/2016,4.69,41.5,50,Australian Open,2016,150
m_2016_A_120,Quarterfinals,1/26/2016,4.53,41.2,45.3,Australian Open,2016,136
m_2016_A_121,Quarterfinals,1/26/2016,4.7,44,42.3,Australian Open,2016,127
m_2016_A_122,Quarterfinals,1/27/2016,5.26,47.2,50,Australian Open,2016,200
m_2016_A_123,Quarterfinals,1/27/2016,3.7,39.5,34.3,Australian Open,2016,137
m_2016_A_124,Semifinals,1/28/2016,4.21,42.3,34.8,Australian Open,2016,139
m_2016_A_125,Semifinals,1/29/2016,4.67,45.8,48.6,Australian Open,2016,243
m_2016_A_126,The Final,1/31/2016,5.58,46.8,57.7,Australian Open,2016,173
m_2015_A_0,1st Round,1/19/2015,3.81,34,39.6,Australian Open,2015,198
m_2015_A_1,1st Round,1/19/2015,2.76,31.6,23,Australian Open,2015,69
m_2015_A_2,1st Round,1/19/2015,4.67,38.5,53.8,Australian Open,2015,215
m_2015_A_3,1st Round,1/19/2015,4,41.7,41,Australian Open,2015,164
m_2015_A_4,1st Round,1/19/2015,4.2,39.2,41.2,Australian Open,2015,206
m_2015_A_5,1st Round,1/19/2015,3.92,36.2,41.6,Australian Open,2015,208
m_2015_A_6,1st Round,1/19/2015,3.72,35.1,34.2,Australian Open,2015,171
m_2015_A_7,1st Round,1/19/2015,4.63,36.8,49.3,Australian Open,2015,148
m_2015_A_8,1st Round,1/19/2015,4.3,38.5,43,Australian Open,2015,129
m_2015_A_9,1st Round,1/19/2015,4.91,43.2,37.7,Australian Open,2015,113
m_2015_A_10,1st Round,1/19/2015,4.29,38.7,44.3,Australian Open,2015,133
m_2015_A_11,1st Round,1/19/2015,4.78,37.5,43,Australian Open,2015,172
m_2015_A_12,1st Round,1/19/2015,4.59,41.5,45,Australian Open,2015,225
m_2015_A_13,1st Round,1/19/2015,4.43,38.6,43.4,Australian Open,2015,217
m_2015_A_14,1st Round,1/19/2015,3.8,37.6,38,Australian Open,2015,114
m_2015_A_15,1st Round,1/19/2015,4.4,46.5,36.7,Australian Open,2015,110
m_2015_A_16,1st Round,1/19/2015,4.12,39.6,42.3,Australian Open,2015,169
m_2015_A_17,1st Round,1/19/2015,4.09,38.6,46.3,Australian Open,2015,139
m_2015_A_18,1st Round,1/19/2015,4.02,35.6,39.4,Australian Open,2015,197
m_2015_A_19,1st Round,1/19/2015,3.88,41.2,33.7,Australian Open,2015,101
m_2015_A_20,1st Round,1/19/2015,3.7,37.5,28.3,Australian Open,2015,85
m_2015_A_21,1st Round,1/19/2015,4.16,37.5,41.6,Australian Open,2015,208
m_2015_A_22,1st Round,1/19/2015,4,37.5,,Australian Open,2015,20
m_2015_A_23,1st Round,1/19/2015,3.48,34.1,29,Australian Open,2015,87
m_2015_A_24,1st Round,1/19/2015,3.58,35.1,37,Australian Open,2015,111
m_2015_A_25,1st Round,1/19/2015,4.24,40.2,36,Australian Open,2015,144
m_2015_A_26,1st Round,1/19/2015,3.6,35.5,31.5,Australian Open,2015,126
m_2015_A_27,1st Round,1/19/2015,4.84,44.1,49.4,Australian Open,2015,247
m_2015_A_28,1st Round,1/19/2015,3.77,37.7,37.7,Australian Open,2015,113
m_2015_A_29,1st Round,1/19/2015,4.97,42.1,46,Australian Open,2015,184
m_2015_A_30,1st Round,1/19/2015,3.32,36.2,31,Australian Open,2015,93
m_2015_A_31,1st Round,1/19/2015,3.69,34.7,37.6,Australian Open,2015,188
m_2015_A_32,1st Round,1/20/2015,3.92,38.2,36.3,Australian Open,2015,145
m_2015_A_33,1st Round,1/20/2015,3.66,35.3,38.8,Australian Open,2015,194
m_2015_A_34,1st Round,1/20/2015,4.76,39.1,46,Australian Open,2015,138
m_2015_A_35,1st Round,1/20/2015,4.23,35.9,42.3,Australian Open,2015,127
m_2015_A_36,1st Round,1/20/2015,3.79,33.5,36.7,Australian Open,2015,110
m_2015_A_37,1st Round,1/20/2015,4.09,39.5,47.7,Australian Open,2015,143
m_2015_A_38,1st Round,1/20/2015,3.48,37,29,Australian Open,2015,87
m_2015_A_39,1st Round,1/20/2015,3.59,35.9,33.3,Australian Open,2015,133
m_2015_A_40,1st Round,1/20/2015,4.63,39.8,40.5,Australian Open,2015,162
m_2015_A_41,1st Round,1/20/2015,3.82,40.2,42,Australian Open,2015,126
m_2015_A_42,1st Round,1/20/2015,3.56,32.4,29.7,Australian Open,2015,89
m_2015_A_43,1st Round,1/20/2015,3.93,37.6,40.3,Australian Open,2015,161
m_2015_A_44,1st Round,1/20/2015,4.28,40.4,41.3,Australian Open,2015,124
m_2015_A_45,1st Round,1/20/2015,5.38,44.1,57.3,Australian Open,2015,172
m_2015_A_46,1st Round,1/20/2015,3.97,38.7,42.3,Australian Open,2015,127
m_2015_A_47,1st Round,1/20/2015,4.59,35.9,44.8,Australian Open,2015,179
m_2015_A_48,1st Round,1/20/2015,4.21,36.7,47.7,Australian Open,2015,143
m_2015_A_49,1st Round,1/20/2015,3.19,35.6,27.7,Australian Open,2015,83
m_2015_A_50,1st Round,1/20/2015,4.04,38.9,36.3,Australian Open,2015,109
m_2015_A_51,1st Round,1/20/2015,4.14,40.7,36.3,Australian Open,2015,145
m_2015_A_52,1st Round,1/20/2015,3.57,31.4,33.3,Australian Open,2015,100
m_2015_A_53,1st Round,1/20/2015,4.6,41.8,41.4,Australian Open,2015,207
m_2015_A_54,1st Round,1/20/2015,4.43,37.6,41.3,Australian Open,2015,124
m_2015_A_55,1st Round,1/20/2015,4.19,35.7,37.7,Australian Open,2015,113
m_2015_A_56,1st Round,1/20/2015,4.14,36.3,42.2,Australian Open,2015,211
m_2015_A_57,1st Round,1/20/2015,4.29,38.3,44,Australian Open,2015,176
m_2015_A_58,1st Round,1/20/2015,4.11,38.8,38,Australian Open,2015,152
m_2015_A_59,1st Round,1/20/2015,3.9,41.7,41,Australian Open,2015,164
m_2015_A_60,1st Round,1/20/2015,3.22,35.5,29,Australian Open,2015,87
m_2015_A_61,1st Round,1/20/2015,4.38,40.2,35,Australian Open,2015,140
m_2015_A_62,1st Round,1/20/2015,3.73,37.5,36.6,Australian Open,2015,183
m_2015_A_63,1st Round,1/20/2015,3.5,34.4,33.6,Australian Open,2015,168
m_2015_A_64,2nd Round,1/21/2015,4.39,41,41,Australian Open,2015,123
m_2015_A_65,2nd Round,1/21/2015,4.61,39.8,38,Australian Open,2015,152
m_2015_A_66,2nd Round,1/21/2015,4.11,39.8,37,Australian Open,2015,148
m_2015_A_67,2nd Round,1/21/2015,4.58,40.1,50.3,Australian Open,2015,151
m_2015_A_68,2nd Round,1/21/2015,4,36.1,38.7,Australian Open,2015,116
m_2015_A_69,2nd Round,1/21/2015,4.25,41.9,34,Australian Open,2015,102
m_2015_A_70,2nd Round,1/21/2015,3.82,37.8,35.7,Australian Open,2015,107
m_2015_A_71,2nd Round,1/21/2015,4.33,38.1,42.3,Australian Open,2015,169
m_2015_A_72,2nd Round,1/21/2015,3.79,38.5,32.3,Australian Open,2015,129
m_2015_A_73,2nd Round,1/21/2015,4.22,37.2,38,Australian Open,2015,152
m_2015_A_74,2nd Round,1/21/2015,3.96,38.1,44.5,Australian Open,2015,178
m_2015_A_75,2nd Round,1/21/2015,3.18,36.7,35,Australian Open,2015,140
m_2015_A_76,2nd Round,1/21/2015,4.19,40.6,35.2,Australian Open,2015,176
m_2015_A_77,2nd Round,1/21/2015,3.76,41.4,34.6,Australian Open,2015,173
m_2015_A_78,2nd Round,1/21/2015,5.04,48.8,50.4,Australian Open,2015,252
m_2015_A_79,2nd Round,1/21/2015,4.02,35.2,46.3,Australian Open,2015,185
m_2015_A_80,2nd Round,1/22/2015,3.38,37.4,35.5,Australian Open,2015,142
m_2015_A_81,2nd Round,1/22/2015,4.39,44.3,52.7,Australian Open,2015,158
m_2015_A_82,2nd Round,1/22/2015,3.89,35,46.7,Australian Open,2015,140
m_2015_A_83,2nd Round,1/22/2015,3.98,42.1,41.8,Australian Open,2015,167
m_2015_A_84,2nd Round,1/22/2015,4.52,42.6,37.7,Australian Open,2015,113
m_2015_A_85,2nd Round,1/22/2015,4.37,35.6,39.3,Australian Open,2015,118
m_2015_A_86,2nd Round,1/22/2015,5,43.7,53.8,Australian Open,2015,215
m_2015_A_87,2nd Round,1/22/2015,4.12,38.5,45.3,Australian Open,2015,136
m_2015_A_88,2nd Round,1/22/2015,4.03,40.3,38.3,Australian Open,2015,153
m_2015_A_89,2nd Round,1/22/2015,3.65,36.8,28,Australian Open,2015,84
m_2015_A_90,2nd Round,1/22/2015,4.53,44.8,45.3,Australian Open,2015,136
m_2015_A_91,2nd Round,1/22/2015,3.46,36.7,33.8,Australian Open,2015,135
m_2015_A_92,2nd Round,1/22/2015,3.98,37.8,37.4,Australian Open,2015,187
m_2015_A_93,2nd Round,1/22/2015,4.33,44.2,36.4,Australian Open,2015,182
m_2015_A_94,2nd Round,1/22/2015,4,37.2,38.7,Australian Open,2015,116
m_2015_A_95,2nd Round,1/22/2015,3.29,35.4,34,Australian Open,2015,102
m_2015_A_96,3rd Round,1/23/2015,4.52,40.4,41.6,Australian Open,2015,208
m_2015_A_97,3rd Round,1/23/2015,3.83,37.6,37,Australian Open,2015,111
m_2015_A_98,3rd Round,1/23/2015,4.02,36.7,44.3,Australian Open,2015,177
m_2015_A_99,3rd Round,1/23/2015,4.85,44.5,42,Australian Open,2015,126
m_2015_A_100,3rd Round,1/23/2015,3.32,33.8,34.3,Australian Open,2015,103
m_2015_A_101,3rd Round,1/23/2015,4.24,41.1,48,Australian Open,2015,144
m_2015_A_102,3rd Round,1/23/2015,4.21,37.1,39.3,Australian Open,2015,118
m_2015_A_103,3rd Round,1/23/2015,4.96,46.2,41.3,Australian Open,2015,124
m_2015_A_104,3rd Round,1/24/2015,3.61,36.7,33.7,Australian Open,2015,101
m_2015_A_105,3rd Round,1/24/2015,4.5,38.6,51,Australian Open,2015,153
m_2015_A_106,3rd Round,1/24/2015,3.89,36.1,36.3,Australian Open,2015,109
m_2015_A_107,3rd Round,1/24/2015,4.29,43.1,40,Australian Open,2015,120
m_2015_A_108,3rd Round,1/24/2015,4.14,36.9,37.3,Australian Open,2015,149
m_2015_A_109,3rd Round,1/24/2015,3.91,38,44.3,Australian Open,2015,133
m_2015_A_110,3rd Round,1/24/2015,4.55,39.5,47,Australian Open,2015,141
m_2015_A_111,3rd Round,1/24/2015,4.93,45.7,54.3,Australian Open,2015,217
m_2015_A_112,4th Round,1/25/2015,4.32,37.6,40.3,Australian Open,2015,121
m_2015_A_113,4th Round,1/25/2015,4.34,47,42,Australian Open,2015,126
m_2015_A_114,4th Round,1/25/2015,3.75,35.2,42.8,Australian Open,2015,214
m_2015_A_115,4th Round,1/25/2015,4.93,44,53,Australian Open,2015,212
m_2015_A_116,4th Round,1/26/2015,4.14,39.6,45.5,Australian Open,2015,182
m_2015_A_117,4th Round,1/26/2015,4.7,37.4,42.3,Australian Open,2015,127
m_2015_A_118,4th Round,1/26/2015,3.7,35.5,37,Australian Open,2015,185
m_2015_A_119,4th Round,1/26/2015,3.76,39,42.7,Australian Open,2015,128
m_2015_A_120,Quarterfinals,1/27/2015,5.12,47.2,44.3,Australian Open,2015,133
m_2015_A_121,Quarterfinals,1/27/2015,4.17,38.1,41.7,Australian Open,2015,125
m_2015_A_122,Quarterfinals,1/28/2015,4,40.2,41.3,Australian Open,2015,124
m_2015_A_123,Quarterfinals,1/28/2015,4,40.7,40,Australian Open,2015,120
