match_id,player_id,pts,rank,winner,sets,1,2,3,4,5,B365W,B365L,total_pts,service_pts,return_pts,aces,bp_saved,bp_faced,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per
m_2006_F_104,atp_103285,1735,11,FALSE,1,7,5,6,3,,,,144,99,45,15,11,14,29,16,94,5,0.622516556
m_2006_F_105,atp_103163,1250,25,FALSE,0,5,1,6,,,,,80,59,21,5,6,12,14,7,60,2,0.594059406
m_2006_F_106,atp_103103,1250,24,FALSE,0,6,2,2,,,,,85,50,35,4,5,11,16,19,58,4,0.617021277
m_2006_F_107,atp_103694,1080,30,FALSE,2,5,6,7,1,4,,,164,89,75,2,8,17,40,35,96,2,0.619354839
m_2006_F_108,atp_103908,920,32,FALSE,1,7,4,4,4,,,,141,89,52,4,21,29,34,18,108,5,0.642857143
m_2006_F_109,atp_103970,1505,15,FALSE,0,6,6,4,,,,,113,67,46,3,9,15,21,25,66,4,0.554621849
m_2006_F_110,atp_104338,413,103,FALSE,2,6,7,3,4,2,,,151,86,65,2,8,16,26,39,102,1,0.708333333
m_2006_F_111,atp_103484,1925,8,FALSE,2,2,7,6,7,4,,,169,107,62,3,7,14,41,21,116,2,0.655367232
m_2006_F_112,atp_103292,1745,10,FALSE,1,3,4,6,3,,,,107,60,47,1,11,20,25,22,65,5,0.565217391
m_2006_F_113,atp_103990,2020,7,FALSE,2,4,6,6,4,5,,,148,92,56,3,5,10,28,28,112,2,0.777777778
m_2006_F_114,atp_104607,1390,20,FALSE,0,3,2,3,,,,,74,49,25,7,10,16,12,13,54,3,0.586956522
m_2006_F_115,atp_103506,225,181,FALSE,0,4,4,4,,,,,88,52,36,6,4,10,20,16,77,1,0.802083333
m_2006_F_116,atp_103252,589,68,FALSE,0,1,,,,,,,10,7,3,0,1,3,1,2,7,1,0.4375
m_2006_F_117,atp_104792,1100,28,FALSE,0,6,6,3,,,,,93,64,29,6,5,9,15,14,48,3,0.475247525
m_2006_F_118,atp_103105,525,79,FALSE,1,3,6,3,2,,,,100,63,37,3,10,15,17,20,53,1,0.486238532
m_2006_F_119,atp_103720,1580,14,FALSE,1,2,7,4,2,,,,103,64,39,4,13,21,26,13,62,6,0.512396694
m_2006_F_120,atp_104339,1710,12,FALSE,0,4,3,4,,,,,91,58,33,3,14,18,22,11,64,2,0.64
m_2006_F_121,atp_103786,2395,6,FALSE,1,3,3,6,4,,,,117,75,42,9,15,21,22,20,93,0,0.720930233
m_2006_F_122,atp_103898,437,95,FALSE,0,2,2,3,,,,,64,29,35,1,1,9,16,19,40,3,0.571428571
m_2006_F_123,atp_104925,627,63,FALSE,0,4,4,0,,,,,53,31,22,2,2,7,17,5,49,3,0.731343284
m_2006_F_124,atp_103900,3065,3,FALSE,1,6,4,2,,,,,70,45,25,1,4,8,9,16,49,5,0.662162162
m_2006_F_125,atp_103344,2610,4,FALSE,0,4,2,6,,,,,91,64,27,10,5,9,14,13,61,5,0.586538462
m_2006_F_126,atp_103819,7010,1,FALSE,1,6,1,4,6,,,,109,74,35,8,8,12,26,9,72,1,0.605042017
m_2005_F_0,atp_103204,,152,FALSE,2,6,4,6,6,3,,,177,104,73,6,22,27,37,36,101,7,0.56424581
m_2005_F_1,atp_103103,,20,FALSE,2,7,3,6,3,6,,,170,99,71,9,15,27,25,46,117,6,0.64640884
m_2005_F_2,atp_104338,,60,FALSE,0,5,3,1,,,,,92,50,42,0,10,17,20,22,62,4,0.613861386
m_2005_F_3,atp_103252,,56,FALSE,1,7,1,4,2,,,,106,68,38,2,9,15,18,20,73,1,0.629310345
m_2005_F_4,atp_103228,,197,FALSE,0,2,1,6,,,,,79,50,29,0,8,13,13,16,53,4,0.563829787
m_2005_F_5,atp_103387,,36,FALSE,1,6,3,1,1,,,,86,54,32,4,7,15,22,10,57,5,0.53271028
m_2005_F_6,atp_103240,,68,FALSE,0,4,6,5,,,,,111,64,47,5,9,16,27,20,73,4,0.593495935
m_2005_F_7,atp_104534,,264,FALSE,0,1,4,0,,,,,60,32,28,0,8,16,14,14,49,5,0.620253165
m_2005_F_8,atp_102694,,96,FALSE,0,1,6,1,,,,,68,52,16,3,4,8,6,10,50,4,0.561797753
m_2005_F_9,atp_103693,,144,FALSE,2,6,7,0,3,4,,,150,84,66,2,11,21,23,43,110,5,0.6875
m_2005_F_10,atp_104259,,73,FALSE,0,6,4,3,,,,,98,56,42,5,2,9,22,20,55,4,0.523809524
m_2005_F_11,atp_102318,,43,FALSE,0,2,2,3,,,,,65,37,28,5,5,13,11,17,54,6,0.642857143
m_2005_F_12,atp_103319,,108,FALSE,0,3,2,4,,,,,79,49,30,3,4,10,16,14,53,5,0.563829787
m_2005_F_13,atp_103672,,53,FALSE,0,4,1,3,,,,,66,41,25,2,6,13,8,17,54,5,0.683544304
m_2005_F_14,atp_104593,,215,FALSE,1,7,0,3,4,,,,112,63,49,3,10,19,33,16,82,5,0.672131148
m_2005_F_15,atp_103888,,50,FALSE,0,2,1,1,,,,,31,23,8,0,2,9,3,5,30,5,0.508474576
m_2005_F_16,atp_103592,,83,FALSE,0,6,5,3,,,,,91,56,35,3,6,11,17,18,55,3,0.555555556
m_2005_F_17,atp_103294,,48,FALSE,1,6,2,5,2,,,,113,79,34,0,14,21,18,16,80,7,0.551724138
m_2005_F_18,atp_103181,,81,FALSE,1,6,6,4,0,,,,122,68,54,3,3,10,34,20,66,6,0.519685039
m_2005_F_19,atp_104571,,91,FALSE,1,6,4,4,4,,,,118,75,43,6,8,14,24,19,75,5,0.555555556
m_2005_F_20,atp_103110,,142,FALSE,1,6,3,2,4,,,,94,68,26,7,4,8,14,12,46,5,0.422018349
m_2005_F_21,atp_103566,,52,FALSE,0,6,3,2,,,,,74,57,17,6,6,10,11,6,60,4,0.652173913
m_2005_F_22,atp_103976,,146,FALSE,0,2,1,4,,,,,66,38,28,1,9,17,17,11,52,6,0.611764706
m_2005_F_23,atp_104468,,113,FALSE,1,2,2,6,3,,,,106,65,41,4,6,15,22,19,70,3,0.542635659
m_2005_F_24,atp_103898,,106,FALSE,0,5,0,1,,,,,70,46,24,1,13,20,13,11,55,3,0.585106383
m_2005_F_25,atp_102905,,74,FALSE,1,6,1,4,1,,,,83,48,35,0,4,13,13,22,63,6,0.663157895
m_2005_F_26,atp_104269,,55,FALSE,2,6,6,3,3,3,,,128,73,55,9,7,13,25,30,75,3,0.619834711
m_2005_F_27,atp_102720,,61,FALSE,0,2,1,3,,,,,63,29,34,2,9,18,23,11,45,2,0.625
m_2005_F_28,atp_103420,,92,FALSE,1,2,6,2,1,,,,80,47,33,5,6,15,20,13,36,15,0.349514563
m_2005_F_29,atp_102783,,65,FALSE,1,6,1,4,3,,,,108,68,40,1,11,19,17,23,73,5,0.54887218
m_2005_F_30,atp_103451,,100,FALSE,1,6,2,3,1,,,,103,56,47,1,17,27,19,28,52,5,0.440677966
m_2005_F_31,atp_103171,,86,FALSE,1,1,6,4,2,,,,106,55,51,6,9,16,19,32,52,5,0.504854369
m_2005_F_32,atp_102148,,51,FALSE,2,6,6,1,6,4,,,159,100,59,8,13,19,30,29,94,2,0.562874251
m_2005_F_33,atp_104182,,214,FALSE,0,2,4,3,,,,,69,37,32,3,4,11,16,16,39,2,0.506493506
m_2005_F_34,atp_102179,,119,FALSE,0,4,1,2,,,,,58,39,19,5,4,9,7,12,42,2,0.608695652
m_2005_F_35,atp_103971,,42,FALSE,0,4,3,3,,,,,80,46,34,6,9,16,22,12,47,9,0.489583333
m_2005_F_36,atp_104198,,70,FALSE,1,6,5,6,3,,,,147,84,63,2,12,19,33,30,109,5,0.712418301
m_2005_F_37,atp_102358,,104,FALSE,0,2,6,1,,,,,66,40,26,3,5,11,8,18,48,2,0.666666667
m_2005_F_38,atp_102035,,97,FALSE,1,6,2,2,5,,,,110,65,45,5,8,14,26,19,60,6,0.504201681
m_2005_F_39,atp_103444,,99,FALSE,0,1,1,4,,,,,60,35,25,2,3,10,9,16,34,5,0.459459459
m_2005_F_40,atp_103344,,14,FALSE,0,5,5,2,,,,,80,57,23,14,2,7,13,10,57,5,0.587628866
m_2005_F_41,atp_104180,,69,FALSE,0,4,1,0,,,,,64,47,17,4,17,25,10,7,54,11,0.534653465
m_2005_F_42,atp_101885,,84,FALSE,0,4,2,6,,,,,83,56,27,14,4,10,14,13,47,10,0.474747475
m_2005_F_43,atp_103429,,172,FALSE,1,6,3,3,3,,,,119,82,37,1,18,23,18,19,96,3,0.666666667
m_2005_F_44,atp_102231,,85,FALSE,2,4,6,7,6,4,,,189,115,74,13,16,24,34,40,124,5,0.632653061
m_2005_F_45,atp_101736,,7,FALSE,2,5,6,7,1,0,,,158,96,62,5,17,27,30,32,100,15,0.558659218
m_2005_F_46,atp_103852,,25,FALSE,1,2,0,7,4,,,,123,77,46,6,16,24,28,18,78,6,0.534246575
m_2005_F_47,atp_103333,,77,FALSE,0,3,3,4,,,,,62,42,20,6,1,5,3,17,33,4,0.492537313
m_2005_F_48,atp_103454,,23,FALSE,1,7,2,2,4,,,,120,82,38,6,13,19,14,24,81,5,0.574468085
m_2005_F_49,atp_102880,,125,FALSE,1,2,4,7,2,,,,116,71,45,8,6,13,15,30,78,9,0.609375
m_2005_F_50,atp_103626,,147,FALSE,0,2,4,6,,,,,110,62,48,2,4,11,18,30,79,8,0.663865546
m_2005_F_51,atp_104252,,54,FALSE,0,1,2,4,,,,,76,39,37,2,5,13,17,20,47,1,0.540229885
m_2005_F_52,atp_103018,,40,FALSE,0,4,6,2,,,,,94,69,25,9,8,12,14,11,74,3,0.643478261
m_2005_F_53,atp_102257,,39,FALSE,0,2,6,3,,,,,93,48,45,6,3,8,23,22,45,9,0.473684211
m_2005_F_54,atp_103490,,109,FALSE,2,3,6,1,6,2,,,122,76,46,6,10,17,19,27,75,5,0.559701493
m_2005_F_55,atp_102401,,1015,FALSE,2,7,1,6,0,1,,,114,75,39,12,6,14,19,20,66,5,0.492537313
m_2005_F_56,atp_104792,,79,FALSE,0,3,1,0,,,,,48,29,19,2,4,13,7,12,34,4,0.447368421
m_2005_F_57,atp_102202,,57,FALSE,0,4,2,4,,,,,67,50,17,5,6,11,9,8,53,3,0.595505618
m_2005_F_58,atp_102610,,72,FALSE,0,4,6,2,,,,,87,52,35,4,8,14,13,22,70,6,0.7
m_2005_F_59,atp_104542,,133,FALSE,0,3,2,4,,,,,71,47,24,9,7,12,15,9,45,5,0.529411765
m_2005_F_60,atp_102856,,94,FALSE,1,3,0,6,1,,,,79,53,26,7,5,12,11,15,52,7,0.52
m_2005_F_61,atp_102227,,93,FALSE,0,1,4,0,,,,,54,31,23,4,5,13,11,12,42,4,0.56
m_2005_F_62,atp_102642,,49,FALSE,0,0,2,1,,,,,53,34,19,2,5,13,9,10,41,7,0.525641026
m_2005_F_63,atp_104068,,71,FALSE,0,0,0,3,,,,,50,33,17,4,7,16,10,7,45,4,0.5625
m_2005_F_64,atp_103428,,32,FALSE,1,5,1,6,5,,,,123,74,49,8,6,12,29,20,67,7,0.549180328
m_2005_F_65,atp_104607,,47,FALSE,0,3,2,1,,,,,54,36,18,2,4,10,8,10,32,1,0.457142857
m_2005_F_67,atp_102450,,8,FALSE,1,5,7,3,4,,,,126,85,41,15,4,10,24,17,79,1,0.568345324
m_2005_F_68,atp_102562,,27,FALSE,2,2,6,6,5,3,,,134,80,54,18,5,12,28,26,65,5,0.515873016
m_2005_F_69,atp_102106,,66,FALSE,0,0,3,2,,,,,45,26,19,1,4,11,9,10,30,3,0.483870968
m_2005_F_70,atp_103169,,101,FALSE,1,6,1,2,3,,,,82,50,32,2,6,13,9,23,61,2,0.642105263
m_2005_F_71,atp_104386,,107,FALSE,1,3,6,6,3,,,,124,83,41,5,12,17,24,17,105,2,0.729166667
m_2005_F_72,atp_103722,,116,FALSE,0,3,4,1,,,,,63,37,26,2,2,9,11,15,40,2,0.512820513
m_2005_F_73,atp_103193,,82,FALSE,0,3,6,1,,,,,77,50,27,8,11,15,13,14,55,3,0.604395604
m_2005_F_74,atp_103503,,145,FALSE,1,6,7,3,1,,,,129,72,57,8,2,10,27,30,68,11,0.507462687
m_2005_F_75,atp_104417,,35,FALSE,0,2,3,4,,,,,71,47,24,2,7,13,17,7,53,3,0.576086957
m_2005_F_76,atp_103598,,46,FALSE,0,2,2,4,,,,,58,40,18,2,7,14,7,11,46,3,0.56097561
m_2005_F_77,atp_104597,,76,FALSE,0,3,6,2,,,,,75,52,23,7,6,10,10,13,54,6,0.593406593
m_2005_F_78,atp_103535,,139,FALSE,0,3,6,5,,,,,109,64,45,3,10,16,23,22,63,8,0.516393443
m_2005_F_79,atp_102494,,89,FALSE,0,3,4,4,,,,,83,57,26,6,10,13,13,13,58,3,0.637362637
m_2005_F_80,atp_104925,,153,FALSE,1,6,2,2,,,,,77,40,37,3,5,11,22,15,42,3,0.525
m_2005_F_81,atp_103656,,103,FALSE,0,1,3,4,,,,,66,44,22,2,9,14,9,13,45,7,0.584415584
m_2005_F_82,atp_104022,,30,FALSE,0,3,4,6,,,,,97,64,33,4,11,15,21,12,59,2,0.536363636
m_2005_F_83,atp_103694,,45,FALSE,1,6,5,2,3,,,,117,63,54,1,7,17,28,26,67,12,0.527559055
m_2005_F_84,atp_104589,,217,FALSE,0,3,4,4,,,,,81,51,30,11,4,8,14,16,44,4,0.511627907
m_2005_F_85,atp_102434,,41,FALSE,0,4,3,,,,,,55,34,21,0,0,4,9,12,35,6,0.52238806
m_2005_F_86,atp_104019,,134,FALSE,0,3,5,2,,,,,73,47,26,6,5,11,11,15,49,4,0.556818182
m_2005_F_87,atp_103813,,95,FALSE,1,2,4,7,2,,,,110,69,41,1,10,18,20,21,73,8,0.5703125
m_2005_F_88,atp_103484,,127,FALSE,2,7,7,1,3,4,,,167,103,64,11,13,22,30,34,101,6,0.534391534
m_2005_F_89,atp_103401,,80,FALSE,0,4,4,2,,,,,71,48,23,3,8,14,16,7,60,2,0.666666667
m_2005_F_90,atp_102563,,19,FALSE,2,3,6,6,6,4,,,162,104,58,14,11,15,24,34,81,5,0.48502994
m_2005_F_91,atp_103096,,105,FALSE,2,6,2,2,6,4,,,142,79,63,8,13,23,25,38,83,6,0.549668874
m_2005_F_92,atp_104160,,159,FALSE,1,7,3,5,1,,,,104,75,29,5,5,12,13,16,60,17,0.491803279
m_2005_F_93,atp_103581,,132,FALSE,0,4,1,2,,,,,66,41,25,4,6,14,20,5,60,3,0.674157303
m_2005_F_94,atp_104053,,3,FALSE,2,6,6,4,3,6,,,146,99,47,13,3,7,14,33,97,5,0.646666667
m_2005_F_95,atp_101868,,130,FALSE,0,4,2,4,,,,,77,56,21,8,9,14,10,11,63,3,0.65625
m_2005_F_96,atp_103602,,26,FALSE,0,6,5,2,,,,,92,67,25,1,3,8,14,11,60,6,0.535714286
m_2005_F_97,atp_102703,,58,FALSE,0,3,1,5,,,,,73,42,31,1,3,10,18,13,45,7,0.523255814
m_2005_F_98,atp_102456,,78,FALSE,0,4,4,3,,,,,91,46,45,2,6,15,22,23,50,4,0.490196078
m_2005_F_99,atp_103285,,17,FALSE,2,1,6,6,3,4,,,153,92,61,4,13,18,19,42,87,4,0.591836735
m_2005_F_100,atp_103632,,59,FALSE,0,3,4,4,,,,,82,52,30,17,6,10,18,12,50,4,0.609756098
m_2005_F_101,atp_102950,,155,FALSE,2,4,6,7,6,4,,,170,111,59,11,17,22,37,22,97,3,0.560693642
m_2005_F_102,atp_104755,,31,FALSE,0,4,3,2,,,,,59,36,23,2,3,10,15,8,46,4,0.630136986
m_2005_F_103,atp_104339,,18,FALSE,0,4,6,3,,,,,91,52,39,11,8,14,19,20,52,2,0.553191489
m_2005_F_104,atp_103835,,34,FALSE,0,0,,,,,,,7,6,1,0,1,3,0,1,11,0,0.6875
m_2005_F_105,atp_103781,,44,FALSE,0,1,1,6,,,,,69,39,30,2,13,21,15,15,57,6,0.606382979
m_2005_F_106,atp_103163,,22,FALSE,0,5,0,0,,,,,61,30,31,2,3,11,20,11,36,3,0.507042254
m_2005_F_107,atp_104527,,87,FALSE,1,6,3,1,4,,,,88,55,33,9,6,14,18,15,49,11,0.466666667
m_2005_F_108,atp_103176,,138,FALSE,0,4,3,1,,,,,66,43,23,2,6,12,11,12,45,1,0.542168675
m_2005_F_109,atp_103507,,33,FALSE,1,6,5,6,6,,,,145,96,49,1,8,12,16,33,104,2,0.670967742
m_2005_F_110,atp_103908,,67,FALSE,2,3,6,6,7,6,,,184,103,81,7,9,21,40,41,113,4,0.60106383
m_2005_F_111,atp_104214,,38,FALSE,1,4,6,6,4,,,,146,91,55,1,16,21,13,42,93,3,0.603896104
m_2005_F_112,atp_103900,,11,FALSE,2,3,6,7,1,2,,,145,81,64,4,11,22,37,27,97,6,0.621794872
m_2005_F_113,atp_102845,,15,FALSE,0,1,4,3,,,,,75,50,25,0,12,18,14,11,63,3,0.663157895
m_2005_F_114,atp_103292,,6,FALSE,2,6,4,6,7,4,,,177,102,75,2,16,26,43,32,107,4,0.566137566
m_2005_F_115,atp_103909,,9,FALSE,1,6,3,6,2,,,,122,64,58,1,7,13,39,19,77,5,0.681415929
m_2005_F_117,atp_104076,,62,FALSE,0,4,1,1,,,,,64,39,25,7,4,10,14,11,46,1,0.56097561
m_2005_F_118,atp_103206,,24,FALSE,1,4,6,0,3,,,,100,62,38,2,5,12,23,15,70,2,0.614035088
m_2005_F_119,atp_103498,,4,FALSE,2,5,6,1,6,6,,,164,100,64,6,11,20,40,24,106,5,0.598870056
m_2005_F_120,atp_103812,,90,FALSE,0,2,6,3,,,,,89,60,29,2,11,16,8,21,78,3,0.709090909
m_2005_F_121,atp_103970,,21,FALSE,0,5,2,0,,,,,70,37,33,1,2,10,23,10,52,2,0.65
m_2005_F_122,atp_103084,,10,FALSE,2,2,6,6,3,4,,,133,84,49,7,9,14,28,21,68,1,0.515151515
m_2005_F_123,atp_103990,,16,FALSE,2,6,1,2,6,4,,,142,82,60,1,19,29,43,17,101,1,0.643312102
m_2005_F_124,atp_103786,,12,FALSE,2,3,7,6,4,4,,,142,82,60,11,5,12,24,36,81,3,0.591240876
m_2005_F_125,atp_103819,,1,FALSE,1,3,6,4,3,,,,114,64,50,3,4,13,34,16,74,5,0.621848739
m_2005_F_126,atp_103264,,37,FALSE,1,7,3,1,5,,,,128,76,52,4,10,18,35,17,83,2,0.605839416
m_2004_F_0,atp_102770,,98,FALSE,1,3,4,6,2,,,,93,66,27,2,3,9,6,21,70,5,0.588235294
m_2004_F_1,atp_102642,,79,FALSE,2,6,6,6,4,3,,,159,103,56,6,13,19,24,32,90,11,0.523255814
m_2004_F_2,atp_103722,,224,FALSE,2,5,6,6,6,7,,,202,111,91,2,6,13,48,43,123,4,0.679558011
m_2004_F_3,atp_103248,,124,FALSE,0,3,1,4,,,,,61,39,22,4,6,13,12,10,45,1,0.529411765
m_2004_F_4,atp_104026,,48,FALSE,0,5,6,5,,,,,117,79,38,7,9,13,23,15,85,10,0.620437956
m_2004_F_5,atp_104166,,119,FALSE,1,1,1,7,4,,,,102,58,44,0,13,25,18,26,92,4,0.702290076
m_2004_F_6,atp_104607,,78,FALSE,1,3,4,6,1,,,,104,60,44,4,1,7,25,19,54,6,0.529411765
m_2004_F_7,atp_103786,,57,FALSE,0,4,2,0,,,,,64,47,17,0,12,19,13,4,54,4,0.5625
m_2004_F_8,atp_101736,,6,FALSE,0,4,6,3,,,,,101,62,39,4,7,10,13,26,56,2,0.577319588
m_2004_F_9,atp_102998,,86,FALSE,1,1,6,3,2,,,,101,65,36,9,9,17,19,17,65,3,0.515873016
m_2004_F_10,atp_102257,,103,FALSE,0,6,0,0,,,,,52,33,19,0,3,10,14,5,43,3,0.614285714
m_2004_F_11,atp_103917,,107,FALSE,1,5,3,6,1,,,,111,61,50,3,5,12,27,23,69,9,0.605263158
m_2004_F_12,atp_102615,,88,FALSE,0,0,4,2,,,,,68,42,26,0,10,16,10,16,44,5,0.523809524
m_2004_F_13,atp_103971,,87,FALSE,0,2,4,5,,,,,90,47,43,3,11,19,25,18,44,7,0.453608247
m_2004_F_14,atp_102287,,113,FALSE,1,5,5,6,4,,,,139,75,64,3,4,12,29,35,84,6,0.617647059
m_2004_F_15,atp_102967,,270,FALSE,1,6,6,4,2,,,,111,68,43,1,2,9,20,23,70,2,0.583333333
m_2004_F_16,atp_104068,,39,FALSE,0,4,4,0,,,,,82,39,43,4,3,11,20,23,47,4,0.55952381
m_2004_F_17,atp_103602,,16,FALSE,1,7,1,0,6,,,,116,71,45,5,3,9,22,23,76,8,0.633333333
m_2004_F_18,atp_103169,,81,FALSE,0,2,,,,,,,18,8,10,0,5,9,5,5,19,1,0.730769231
m_2004_F_19,atp_102227,,45,FALSE,1,6,6,4,4,,,,148,72,76,0,4,12,29,47,79,4,0.6171875
m_2004_F_20,atp_102880,,84,FALSE,1,6,3,4,2,,,,101,69,32,5,6,10,14,18,78,15,0.661016949
m_2004_F_21,atp_101774,,63,FALSE,0,6,4,5,,,,,104,71,33,13,3,6,19,14,63,3,0.605769231
m_2004_F_22,atp_101885,,89,FALSE,0,6,2,2,,,,,74,53,21,7,4,8,8,13,36,11,0.418604651
m_2004_F_23,atp_103285,,61,FALSE,2,3,6,6,3,9,,,184,99,85,13,5,13,42,43,90,9,0.566037736
m_2004_F_24,atp_104379,,127,FALSE,1,6,1,2,2,,,,88,55,33,1,7,13,17,16,72,2,0.712871287
m_2004_F_25,atp_103252,,60,FALSE,0,3,3,2,,,,,73,53,20,0,15,22,9,11,72,8,0.660550459
m_2004_F_26,atp_102882,,18,FALSE,0,1,6,3,,,,,96,55,41,7,6,12,26,15,55,12,0.495495495
m_2004_F_27,atp_103672,,149,FALSE,1,5,1,6,1,,,,88,59,29,6,6,13,7,22,66,8,0.611111111
m_2004_F_28,atp_103565,,170,FALSE,0,6,3,2,,,,,85,52,33,3,3,8,14,19,55,2,0.625
m_2004_F_29,atp_102539,,117,FALSE,0,1,1,,,,,,28,17,11,0,1,4,5,6,13,6,0.361111111
m_2004_F_30,atp_104386,,147,FALSE,1,6,1,4,6,,,,109,68,41,6,6,11,20,21,66,3,0.554621849
m_2004_F_31,atp_102202,,105,FALSE,0,2,3,4,,,,,72,46,26,11,5,11,6,20,42,5,0.466666667
m_2004_F_32,atp_103693,,85,FALSE,0,3,2,2,,,,,66,32,34,0,0,7,14,20,41,5,0.621212121
m_2004_F_33,atp_104098,,69,FALSE,0,2,3,4,,,,,65,42,23,4,2,9,16,7,48,8,0.578313253
m_2004_F_34,atp_103444,,132,FALSE,0,5,2,4,,,,,92,54,38,4,6,13,25,13,62,5,0.601941748
m_2004_F_35,atp_104019,,110,FALSE,0,1,2,1,,,,,45,35,10,0,7,14,4,6,46,5,0.621621622
m_2004_F_36,atp_102369,,492,FALSE,0,5,3,1,,,,,70,51,19,4,5,10,13,6,47,6,0.510869565
m_2004_F_37,atp_103580,,128,FALSE,0,1,6,2,,,,,69,44,25,3,2,6,16,9,40,4,0.540540541
m_2004_F_38,atp_103240,,208,FALSE,0,1,1,4,,,,,59,31,28,0,2,10,14,14,46,1,0.630136986
m_2004_F_39,atp_102783,,7,FALSE,0,4,5,4,,,,,102,63,39,0,11,17,19,20,80,2,0.714285714
m_2004_F_40,atp_103758,,35,FALSE,2,3,6,3,6,2,,,131,63,68,5,5,15,33,35,87,9,0.6796875
m_2004_F_41,atp_102271,,37,FALSE,2,7,4,7,3,3,,,166,106,60,8,6,13,22,38,113,1,0.664705882
m_2004_F_42,atp_103176,,55,FALSE,2,3,5,6,7,0,,,148,85,63,2,5,16,37,26,102,3,0.6375
m_2004_F_43,atp_103694,,70,FALSE,0,1,1,3,,,,,54,30,24,0,5,13,17,7,41,3,0.621212121
m_2004_F_44,atp_103018,,31,FALSE,1,5,5,6,3,,,,120,76,44,7,6,11,27,17,79,11,0.642276423
m_2004_F_45,atp_103096,,33,FALSE,2,4,3,7,6,14,,,228,136,92,10,17,27,31,61,121,9,0.517094017
m_2004_F_46,atp_102269,,102,FALSE,1,4,1,7,2,,,,119,82,37,15,22,31,16,21,89,7,0.570512821
m_2004_F_47,atp_102179,,83,FALSE,1,4,4,7,3,,,,127,75,52,6,2,9,24,28,65,5,0.503875969
m_2004_F_48,atp_103709,,846,FALSE,1,2,6,1,2,,,,87,44,43,3,5,14,25,18,50,15,0.510204082
m_2004_F_49,atp_102860,,42,FALSE,1,7,1,1,,,,,68,40,28,3,8,13,7,21,36,7,0.467532468
m_2004_F_50,atp_104417,,46,FALSE,2,6,6,3,4,5,,,161,108,53,14,13,17,28,25,104,7,0.594285714
m_2004_F_51,atp_103581,,56,FALSE,1,2,2,7,4,,,,102,62,40,8,3,12,19,21,56,4,0.5
m_2004_F_52,atp_103333,,59,FALSE,0,6,4,4,,,,,76,60,16,14,2,4,7,9,48,5,0.527472527
m_2004_F_53,atp_102839,,62,FALSE,1,7,4,4,4,,,,119,75,44,7,4,11,13,31,83,5,0.658730159
m_2004_F_54,atp_104755,,106,FALSE,0,4,5,6,,,,,99,62,37,7,6,12,17,20,51,11,0.421487603
m_2004_F_55,atp_104043,,111,FALSE,0,4,1,1,,,,,57,35,22,0,5,13,13,9,48,1,0.607594937
m_2004_F_56,atp_103163,,115,FALSE,1,6,4,4,2,,,,112,72,40,4,7,13,21,19,59,10,0.468253968
m_2004_F_57,atp_103324,,397,FALSE,1,0,6,6,1,,,,106,51,55,0,8,18,22,33,76,4,0.684684685
m_2004_F_58,atp_104597,,130,FALSE,2,5,6,6,6,5,,,169,102,67,14,9,15,31,36,92,9,0.571428571
m_2004_F_59,atp_101965,,68,FALSE,1,7,2,4,3,,,,120,81,39,5,6,13,13,26,76,8,0.527777778
m_2004_F_60,atp_103835,,47,FALSE,0,3,6,0,,,,,78,46,32,0,6,13,13,19,67,2,0.744444444
m_2004_F_61,atp_103105,,80,FALSE,2,6,5,6,4,3,,,160,109,51,2,10,14,29,22,134,5,0.788235294
m_2004_F_62,atp_102788,,108,FALSE,0,3,1,4,,,,,68,43,25,3,7,14,14,11,56,8,0.615384615
m_2004_F_63,atp_103084,,72,FALSE,2,2,6,6,3,2,,,145,77,68,0,9,19,41,27,87,4,0.595890411
m_2004_F_64,atp_104338,,143,FALSE,0,5,1,3,,,,,86,48,38,1,11,20,22,16,58,10,0.563106796
m_2004_F_65,atp_104269,,53,FALSE,0,5,2,2,,,,,64,41,23,1,3,9,14,9,53,6,0.670886076
m_2004_F_66,atp_103632,,41,FALSE,2,6,4,6,2,3,,,126,80,46,3,11,16,24,22,93,6,0.704545455
m_2004_F_67,atp_103387,,13,FALSE,0,4,5,3,,,,,104,72,32,8,9,15,15,17,89,5,0.700787402
m_2004_F_68,atp_103151,,32,FALSE,1,3,4,6,4,,,,97,57,40,1,4,12,19,21,67,3,0.603603604
m_2004_F_69,atp_102950,,148,FALSE,0,1,2,1,,,,,53,33,20,1,6,13,8,12,41,6,0.577464789
m_2004_F_70,atp_104252,,75,FALSE,0,4,3,4,,,,,76,54,22,4,4,10,10,12,54,7,0.54
m_2004_F_71,atp_103103,,24,FALSE,1,4,4,6,6,,,,128,81,47,8,4,7,23,24,75,2,0.646551724
m_2004_F_72,atp_102694,,91,FALSE,0,0,3,3,,,,,56,42,14,1,4,10,7,7,52,4,0.611764706
m_2004_F_73,atp_102434,,28,FALSE,0,4,2,5,,,,,96,56,40,2,4,10,21,19,61,2,0.603960396
m_2004_F_74,atp_104198,,183,FALSE,1,4,6,5,4,,,,129,89,40,2,13,19,16,24,104,6,0.675324675
m_2004_F_75,atp_103166,,171,FALSE,0,3,1,0,,,,,46,37,9,3,7,14,3,6,47,1,0.602564103
m_2004_F_76,atp_103789,,50,FALSE,2,4,6,6,1,2,,,128,75,53,3,8,15,33,20,78,16,0.619047619
